subID,gm_derivative_tc_1,gm_derivative_tc_2,gm_derivative_tc_3,gm_derivative_tc_4,gm_derivative_tc_5,gm_derivative_tc_6,gm_derivative_tc_7,gm_derivative_tc_8,gm_derivative_tc_9,gm_derivative_tc_10,gm_derivative_tc_11,gm_derivative_tc_12,gm_derivative_tc_13,gm_derivative_tc_14,gm_derivative_tc_15,gm_derivative_tc_16,gm_derivative_tc_17,gm_derivative_tc_18,gm_derivative_tc_19,gm_derivative_tc_20,gm_derivative_tc_21,gm_derivative_tc_22,gm_derivative_tc_23,gm_derivative_tc_24,gm_derivative_tc_25,gm_derivative_tc_26,gm_derivative_tc_27,gm_derivative_tc_28,gm_derivative_tc_29,gm_derivative_tc_30,gm_derivative_tc_31,gm_derivative_tc_32,gm_derivative_tc_33,gm_derivative_tc_34,gm_derivative_tc_35,gm_derivative_tc_36,gm_derivative_tc_37,gm_derivative_tc_38,gm_derivative_tc_39,gm_derivative_tc_40,gm_derivative_tc_41,gm_derivative_tc_42,gm_derivative_tc_43,pfi_derivative_tc_1,pfi_derivative_tc_2,pfi_derivative_tc_3,pfi_derivative_tc_4,pfi_derivative_tc_5,pfi_derivative_tc_6,pfi_derivative_tc_7,pfi_derivative_tc_8,pfi_derivative_tc_9,pfi_derivative_tc_10,pfi_derivative_tc_11,pfi_derivative_tc_12,pfi_derivative_tc_13,pfi_derivative_tc_14,pfi_derivative_tc_15,pfi_derivative_tc_16,pfi_derivative_tc_17,pfi_derivative_tc_18,pfi_derivative_tc_19,pfi_derivative_tc_20,pfi_derivative_tc_21,pfi_derivative_tc_22,pfi_derivative_tc_23,pfi_derivative_tc_24,pfi_derivative_tc_25,pfi_derivative_tc_26,pfi_derivative_tc_27,pfi_derivative_tc_28,pfi_derivative_tc_29,pfi_derivative_tc_30,pfi_derivative_tc_31,pfi_derivative_tc_32,pfi_derivative_tc_33,pfi_derivative_tc_34,pfi_derivative_tc_35,pfi_derivative_tc_36,pfi_derivative_tc_37,pfi_derivative_tc_38,pfi_derivative_tc_39,pfi_derivative_tc_40,pfi_derivative_tc_41,pfi_derivative_tc_42,pfi_derivative_tc_43,csf_tc_1,csf_tc_2,csf_tc_3,csf_tc_4,csf_tc_5,csf_tc_6,csf_tc_7,csf_tc_8,csf_tc_9,csf_tc_10,csf_tc_11,csf_tc_12,csf_tc_13,csf_tc_14,csf_tc_15,csf_tc_16,csf_tc_17,csf_tc_18,csf_tc_19,csf_tc_20,csf_tc_21,csf_tc_22,csf_tc_23,csf_tc_24,csf_tc_25,csf_tc_26,csf_tc_27,csf_tc_28,csf_tc_29,csf_tc_30,csf_tc_31,csf_tc_32,csf_tc_33,csf_tc_34,csf_tc_35,csf_tc_36,csf_tc_37,csf_tc_38,csf_tc_39,csf_tc_40,csf_tc_41,csf_tc_42,csf_tc_43
sub-01,-7.27034115161986,-3.82676807229328,2.55757920286361,4.88706967296999,0.769835482034187,-4.54014936185405,-3.25565703675297,5.11902204041223,12.0318200383432,9.70476642807441,0.715495496704435,-4.97571057381582,-1.89892659381264,5.20704694606111,8.45927393088726,6.62231523924167,5.00385148728674,6.86056621894007,8.49624795245288,3.90633623918915,-8.13667212154862,-23.1600640817897,-35.0179575822745,-38.4229086804637,-29.3723560208347,-7.94161607184146,17.6181920592889,33.4977239662427,31.79479077998,19.3610668738621,11.612967819135,16.0756001469053,24.5922236209761,23.8628671888231,11.4493052951912,-2.22910099345178,-7.24114159797095,-5.25728753283917,-5.47183286440141,-12.6186506665206,-22.635830840289,-28.9869722539033,-30.5817705189997,25.7413039518745,11.1464785912371,-11.0402913524516,-15.4648918052943,-5.06899445643099,4.08473925995071,0.467309334221776,-10.9129310187332,-14.6801827051077,-3.37684932570825,12.7350387933521,16.6797949563808,4.17554211890588,-12.1393077484247,-18.5711387186536,-15.4793259517886,-12.3702431581623,-11.2492357895558,-2.45909656647227,20.5837814192685,48.094790835465,60.7852295852629,48.5127008829384,17.9661900285196,-16.6615120150714,-44.5153574250555,-58.7692291426538,-54.6841125431836,-34.8691841945312,-14.0434259478991,-9.24563868200865,-21.3514302241671,-31.6043144520142,-21.7915735057334,4.88360146597985,28.5936158635975,36.8861651383292,36.3612779208188,38.3572885829304,41.0292169198896,33.7034260778642,15.9700596099787,5.69050621398877,764.541333180013,1478.19780803698,1234.83639715276,415.847472102284,-186.620805873357,-112.597690792007,365.477486620222,612.034616446356,350.143516147426,-62.8316648900427,-77.2237584120769,419.501849122063,977.762006138234,1064.65540379132,615.339042342514,102.972992024399,89.1629661530644,714.823712022187,1627.50223665313,2407.14504351961,3031.18397027903,3823.99429721489,4865.83370508164,5528.53526898293,4832.25703023458,2446.80942911071,-718.158636625892,-3134.70440139271,-3986.53257210799,-3816.042052956,-3777.39565485934,-4336.88478392158,-4861.95113711324,-4472.72879693755,-3097.15890031966,-1555.53489177858,-703.347147574148,-650.461620091477,-798.979612269533,-481.837916895648,476.864148416152,1659.01854409373,2361.41702342189
sub-01,-19.8074457924989,-14.1122579845368,-2.98496704044931,4.59676260254041,5.60328480565241,4.57786585978955,9.878873743015,21.8601631910418,28.4772876745191,17.7356531811278,-5.93951314172906,-22.9197482900003,-18.6504224876905,0.19795339928128,13.3407699582838,9.21597753785925,-4.4081772280746,-12.3451273542608,-9.61529269861458,-3.60720883612744,-1.54231492796372,-1.76945753985598,0.878193222983464,5.67040817134595,6.71361793475666,2.35421776383071,-0.808111501057784,4.14809454102939,14.6682464381941,20.3365434203723,14.8171587786535,3.68863206690054,-1.74085363745371,2.3137510276416,7.58013383263978,3.81962693261006,-7.89135375575452,-14.7470204354268,-6.53701649711487,10.8921916960359,19.0913468528103,5.17949003182992,-7.88131289265485,6.97218322676601,9.49527494546845,5.15456219117329,-13.5752648421531,-31.7819175508775,-35.6308361648827,-28.0140510657743,-20.0905841561522,-13.521831814403,-0.713655416293733,17.7332172851357,26.5190820402031,13.8076235682816,-9.26622961288509,-17.18543812602,0.331351117925553,24.9450514573423,30.8042423459258,13.9364181659976,-6.61275104239571,-14.5278954109976,-12.9841196336939,-12.2209438577947,-10.4795867150357,0.814088181179312,15.6080103986673,12.6500003808415,-14.8201926503624,-39.3837564548154,-26.7377173962109,16.3132540947614,39.0753078578775,5.91149730537025,-51.6404496412101,-63.1585288159037,-4.59192590309694,63.8575655677489,63.1200357710299,-8.75545748124101,-68.5680611991972,-42.8141372013789,47.0033328585671,97.9997018601728,2114.6976635641,1112.615377339,144.322862717842,-100.41696897834,223.168443354441,203.035926785354,-807.973736889269,-2308.42354036117,-3012.4476008224,-2182.62340111919,-442.487982746069,879.492164003429,1113.38990774946,775.61712269567,788.901384179531,1441.4471106535,2248.65389477016,2646.04158231868,2537.69744593052,2157.60273769535,1660.65257148403,1052.09064189079,430.227720198537,61.7931412499936,103.536230435353,326.521159382668,257.274295710948,-320.264157925196,-1008.06359099881,-1048.55801310222,-104.370246174912,1159.90924628412,1467.52859114509,188.356017880616,-1759.35622190788,-2578.28837558009,-1451.58041596115,385.87014478376,815.749744855514,-797.352802341601,-2709.12237347809,-2573.40235640037,-20.3849356822142
sub-01,-55.4005220062494,-48.8796511769766,-26.562993847231,5.3231102782069,30.5644452537496,38.4027045149665,25.7129713982847,-1.6316289332745,-28.4199075898775,-37.148488109422,-21.6376003168438,6.16402664406138,26.6136956133971,30.6949151534605,25.486021821279,21.0236069664256,16.5650070577374,4.63491879629397,-13.5987941404912,-24.5541670986008,-17.5373678076801,0.44795749097741,11.0188975432136,5.04643850022579,-8.22891347201053,-14.2076391289739,-10.0833353203812,-4.62260296428266,-3.77322092013792,-3.29106827012363,2.68033183212125,11.2559383846146,14.0203791303503,8.5447615570082,1.32334530666065,-1.44511436288612,-1.21092758453514,-2.35970730957201,-3.81318092717438,-0.585240985677991,6.81834366959972,10.1974903933618,9.54724928581306,52.0870676737778,6.75580070631886,-59.9259738232699,-76.229798888945,-54.8611456372244,-17.926193713027,26.8175944601158,66.7977878685271,72.2313709166342,26.9362118509656,-39.4126021059808,-74.996025713253,-63.543156147431,-37.4487519038992,-26.3904355880807,-15.7318286295378,22.6349763169805,72.2433104658209,78.9020494845215,23.6573356781277,-39.612095663989,-44.0631782001772,6.13071520204196,41.636988066941,18.9321796949901,-24.9355512661205,-26.1347849147861,18.9610518013413,50.8404526750197,26.8912606397318,-26.763866677402,-55.4110928516875,-43.5202800817326,-19.2451906255556,-4.9241986969181,5.54714861418996,17.3388794432339,13.9149191641375,-13.9524918330201,-37.729931271216,-19.861052433974,29.809200626694,56.927607985518,2850.03108713467,3578.15085297413,1675.66831682813,-1208.49114928303,-3058.23777054998,-3084.2371697211,-1833.42736874674,-376.507966133624,378.029959404173,48.5329467880264,-977.016162115886,-1718.1811096596,-1483.9979580408,-702.534849196239,-501.707150113638,-1239.98457651937,-1808.60282922873,-857.385814105265,1407.63906080783,3208.20523446893,3164.41581857222,1839.82384718727,928.295762481257,1189.99782787106,1787.72503144374,1692.26604646409,1093.92288069903,959.587921334117,1536.50684745914,1950.17808478039,1365.1131999061,29.0374829926801,-1130.08271480631,-1596.24674553227,-1536.67549468033,-1177.45278125356,-480.654987625596,412.442146521784,906.230746352897,560.862208354326,-199.910791335362,-456.098782304961,80.1267768383618
sub-02,-15.8220138633456,-8.48679551287428,2.37616755335708,3.51386963782459,-3.94068577059521,-11.2713435162243,-9.78640937640484,2.27333211906095,18.5008769914231,29.3205325459662,29.2537603134741,20.6125972854156,10.5805768487853,4.61476538759928,2.64002464136458,1.33693895655292,-1.0115205503052,-3.19228372486468,-4.31025688833014,-6.34769241111031,-11.5805694173421,-17.813899485408,-18.6936187864117,-10.7894203358128,0.370958297302604,4.11493602190307,-3.76694610077622,-14.438258375721,-13.8178058509406,1.92339467208116,20.4407386163043,25.1221499072576,12.78006859322,-2.90415009238263,-6.75701479471201,1.17484213212862,7.0980861506789,1.03844307582489,-11.0265656176321,-14.9607934604666,-5.72169749695282,7.61328674903878,13.4745823039096,2.88389581056964,-31.7685910741891,-69.7688507199278,-46.1358147559131,9.86367762294303,41.8652656258674,19.1416343145871,-37.5848396065989,-78.2083082549361,-70.0212376739167,-25.2592467258205,14.8900851339937,22.1731268304094,6.56553497558335,0.100536200133703,18.186830432394,41.7838364019672,40.7699440379576,11.6826497331326,-15.2298403916645,-10.3984264523448,18.509270524503,33.4192744998028,11.788927447046,-22.7833440448315,-26.6950490727952,7.51519455650323,34.8396720434981,9.17069294269286,-54.6856164518165,-88.050531921702,-45.4904179664992,37.4696157932148,80.3947465069737,49.3000015632638,-7.35093133191616,-22.6106686190229,6.70338430226911,24.1683548561632,-5.21577999885492,-48.3121164403499,-53.4593319221736,-41.9256785148298,705.860989820856,546.737649918606,239.760254590071,0.61678775595999,58.9972610576834,376.093946439595,495.053513082088,-56.8382657896242,-1122.53580201604,-1878.42543742639,-1652.20781716991,-703.136134707759,37.7691147173829,28.6486749940894,-304.910875405045,-184.736494593474,510.70439090977,1126.12899178148,1106.00775991079,690.733037336308,536.535763381067,802.206261899759,934.738653845695,447.647365224,-327.492165615327,-525.93162519288,223.561905644616,1274.46690053939,1610.93930752588,947.473292084691,11.4586373680307,-322.277488852784,-41.8992883889448,35.8467903837914,-671.653870416303,-1677.39282494412,-1873.3176774802,-821.629722914653,626.986658941131,1192.83138547807,549.852546228569,-400.031422074118,-662.345397365196
sub-03,11.9329224446857,12.4209458898669,5.09295691197864,-6.79731951189001,-5.80900743618149,4.10707118863829,4.83672772123951,-5.62757652326126,-7.89721865786677,7.99735601281559,21.6627822557337,7.42344818591819,-25.7503731574823,-38.1614597694181,-8.57021984623278,34.9745012112822,46.0202670261447,14.3840568973943,-24.9488673741032,-37.0880503602279,-25.2777417604418,-15.4690482314328,-15.7491654528852,-8.6560637072074,17.0425895737102,44.1320270751082,46.3816674654816,21.4477788222478,-7.81409473050933,-22.5116646631199,-26.0122537362359,-30.0742907641228,-33.6380988518235,-25.0198783756981,-1.15531241685483,25.3600855771217,39.6629616109753,37.8932264167833,24.9309119701167,6.43691164320296,-10.9639422769588,-17.2652794221092,-16.2085049365112,17.4394641149001,17.2351683380564,12.2257587904889,2.11032084389292,-7.75156188920526,-17.8338701321735,-27.2414095268192,-25.8847842846233,-5.74837536229701,20.4594834935897,24.8675909773531,-4.26651570576402,-43.9804339018554,-57.7231902195661,-32.6148552165351,10.2989960921906,39.9800113086037,42.0103126833269,23.1247979226508,-0.329153163546692,-14.6442975659755,-17.3615909312467,-19.2328947892377,-31.4054274009887,-44.9899179681395,-32.583446843855,16.3011737926468,66.326713245746,64.5463753226744,6.52115030057,-44.6594712337503,-27.1842555864814,39.1290678813119,69.1852843711165,17.5873858334049,-58.1444223059544,-63.9063591985721,13.0185003750132,84.9730927963379,71.1072185286939,-4.3778994572229,-46.1581481763833,-45.8183341033989,4669.5821422846,1409.21242559791,1565.83584095189,4039.99841626742,5001.77331025077,2501.55700060754,-1395.42815772703,-3214.86681155943,-1935.7797425955,366.775869007425,1288.06214385379,613.982577178337,-147.538342311143,-106.541511115919,-103.335368704454,-1353.77902323721,-3506.15244991756,-4679.03566590801,-3620.50142350626,-1446.24188631433,-687.901684962099,-2500.8184787463,-5251.33944345589,-6281.15324175737,-4862.653431529,-2838.2686732252,-2267.66059456053,-3105.78445501028,-3698.20807265349,-3057.65222442261,-1721.01494354468,-395.370085668022,1071.71132751278,2647.04413226768,2971.06477887417,792.913695810496,-2422.85214373897,-3003.31813216334,625.173411223238,5098.4166966703,5415.97566263964,1195.93241235368,-2211.55526647655
sub-03,16.5242071980888,11.930635516535,-5.64895434009049,-25.1212099065374,-22.8873717279767,0.389969016585995,18.1048236358211,8.77674007832064,-17.1482808764412,-27.764197245633,-5.44589663445063,33.225934455548,54.1121233645316,38.5058615990272,-1.30195714041346,-35.2269866363933,-41.2213227822039,-21.0402314097146,4.51846129367478,15.0034253182878,7.60642905175995,-3.27636480307359,-3.87466020109772,3.16405134524027,3.73939942130413,-8.05451761224938,-21.3662889908298,-22.9871471693299,-14.7647023449793,-8.83128485392631,-7.29464727711499,2.31238644294174,25.7561913393631,45.0916095179357,35.4435993430496,-1.4531722220811,-32.6375971192435,-29.518477356995,-0.352581803623377,22.3762397561512,22.6295168434999,15.6094239409676,13.7686022360483,84.3336883100125,66.426028319113,7.94091364668563,-51.7321964007574,-54.296761225172,-10.7254640335786,24.5486091986881,17.8887322745765,-20.2936505302432,-61.4464356248368,-83.8705400850015,-72.7633098221954,-21.1146666101269,52.2368640778629,98.1001496791758,75.2016059179007,-0.961446183011272,-63.2503550103961,-59.4536317066868,-6.82465641213129,32.3828097091781,25.4988146646688,1.27202613663484,1.29681111860401,19.3469469633942,12.8047165870167,-29.1728793803289,-58.8620106655562,-30.8998189233252,27.014987664107,37.8173067258318,-23.9003339475865,-84.812844620738,-55.1267695603221,53.4928298339874,128.611652997667,87.6329804948115,-21.3414428570051,-78.4514185441531,-37.9817280876684,25.0218457873219,23.7746752577796,0.809163870666998,-59.9830597469672,5613.83418710342,8203.80276416057,4815.08341366068,35.9929923341383,105.900226804007,4908.69235325149,8183.40181868637,5558.15366298347,-189.460698003419,-3232.46221387698,-2160.16992076601,-804.601499782416,-2053.06711907465,-3810.2746483849,-2594.55305386594,914.511020993484,2643.32982459358,1026.68466573043,-730.411909303326,510.75615586488,2917.04449860263,2054.86745136469,-2616.1917479777,-6445.87633956746,-5560.33786749379,-1804.61005342199,152.260343154728,-850.734761829049,-1803.04334348558,-1021.23590461673,-1073.55084409781,-4324.24833183209,-7814.98888336857,-6069.76745213094,989.551227679084,6303.90858142175,3856.49746558173,-3439.84981101111,-6996.26525392625,-3227.07642970278,2250.04929334959,2365.81457445887
sub-03,25.0603718554756,25.8611922323408,12.2708788669682,-23.0579345223734,-52.7838208187229,-52.2436048360407,-27.8135392454938,-4.69896130825488,5.95348688659718,14.4347913061446,28.0152536315665,34.4403848527617,19.217391299799,-9.07165370178282,-24.32241093418,-14.2038659490653,5.02871828852262,9.92561699883551,-1.76008522528549,-11.7398027349598,-5.84209751903225,11.4601412182844,26.8403383938472,32.5564997641969,26.8605669758645,8.63575647614901,-18.6486965492868,-40.5793090763481,-40.724506738484,-19.8947274182475,1.10931814379436,4.60430282450393,-2.45445832781239,1.8519730216685,24.1254211309735,43.9278931976365,36.3700474017641,0.665296445362287,-39.4040420981457,-59.8187184251415,-54.4595061535362,-31.4646349725126,-17.0356158885961,-48.6648635093364,-26.9846030448825,46.2129942740834,116.550577930993,95.2477757130589,0.357062267485546,-67.5584076148458,-54.2058679537543,-10.058073512123,-6.80127094375975,-36.0955906094058,-31.7823002045802,22.9709500682758,61.9222728055024,26.9709070254354,-43.8500628126289,-58.9362073361406,6.18909123767424,71.2652870487218,48.0186056448215,-53.1569149032296,-137.611363075657,-133.390890041611,-55.6565259820059,32.3281464910966,89.0379028034355,108.988607551681,92.9924543844586,40.0251466015489,-29.5379315516397,-72.3443173026005,-63.3656559649907,-27.272768248814,-9.78792753186392,-20.8611144132848,-24.5070381384119,10.2951654931726,64.4726821816709,87.6787344056491,55.7229975385602,-4.06198208392347,-44.2775519963708,-54.0389385160394,2365.81457445887,-2109.83243276754,-3971.50284747083,629.518699460713,7284.69159003906,9413.82223613862,6534.34487138237,3712.00637485608,3895.33111646939,4293.86049063273,1469.26185906613,-2745.595874862,-3259.38180840659,1104.30045171546,5437.52177065751,4795.98087392407,361.498940559944,-2422.61123308803,-977.182552169245,1527.00284644116,859.892954479978,-2729.7744485608,-5297.78780648484,-4553.04686931362,-2311.33901627307,-1284.95771716939,-1269.23024670731,-25.9785342684368,2800.5633465026,4555.83240579847,2947.34449602194,-700.878361058826,-2813.76024398576,-1871.61994574703,-115.191334109397,-528.875488883546,-3021.15628316185,-4598.50764592812,-3172.71536397053,-161.071431214587,1263.62427544473,-46.9770488906322,-2066.30685151889
sub-03,32.9119582924316,32.7458261643944,24.2806843190386,9.20676566238889,4.70604940191441,14.2821789622703,23.037292783319,16.4252142959776,-0.847690091557048,-10.9979889509573,-5.89098105991188,4.41577041210302,7.01092586595205,1.6989976986602,-4.17422874099001,-9.73218501815104,-19.210708605539,-27.9248283514292,-21.6625281219481,3.54705591615826,29.2859540999262,33.3109446907052,18.1207893825201,8.9029041446783,18.9249568346581,28.0272315465705,7.22611851369913,-39.1702520215989,-70.4809832875288,-54.5749402057685,-6.66175295171087,26.9469804994358,20.6754930708359,-5.56142463496408,-15.3292709979286,1.15571189785658,21.3179863388702,22.2503966359895,6.41390274114712,-7.22799087806479,-7.99095619483675,-0.920249938466217,3.19817216328579,7.18944031947152,20.7474874551936,36.6664620358338,30.378939927316,7.0382559123776,-19.7194333907547,-34.2262521045836,-30.1581277390057,-15.0998349942442,-1.22007199133781,7.02468752890089,13.6330263382389,22.2934274865372,31.3389570788892,36.3067507967629,32.4775260657921,15.0713720725772,-16.0659480156469,-48.4819784528019,-60.8053604268623,-43.3498437726803,-13.2533671876022,1.09397487085349,-5.97978615015484,-8.47294793447129,17.3129772301447,55.4132182845592,61.2266684265185,14.7340593562446,-47.9795213393409,-68.284403955329,-28.7795949499954,26.5215600965624,39.554205527359,-0.499274177880446,-48.5462684369746,-52.5422183920007,-5.09834255155645,52.1184425646842,68.4259738513315,27.5056187708257,-40.765522554452,-75.4027579707272,-2266.49766960384,-611.23598366199,741.268428942233,305.01539685754,-1106.18682108318,-1834.79155384517,-1595.23520864703,-1363.09336104209,-1372.78043443888,-450.053700761855,2057.34371432221,4525.66960004663,4485.17686559602,1883.09311229553,-226.826715773556,932.131030889124,4356.3872664226,6212.90064598496,4322.91860923814,669.836396656655,-1134.57060999131,-127.619082523501,1280.17211672116,672.815162165536,-1411.92256357311,-2378.57459177786,-676.010626237145,2744.54728803793,5632.27739668086,6170.64948488614,3665.65823359174,-1229.55817939925,-6287.11003731979,-8586.91982750731,-6911.21122059078,-3272.65971393128,-1039.56850592381,-1205.26653118739,-1426.31178574673,561.7373214176,3393.7492355201,3267.38535907598,-1302.68843513625
sub-03,19.085156215566,23.7814235119578,26.7997537370993,13.6502016377002,-12.0205069319331,-30.6143909747559,-25.0636327131231,-0.647047966654905,17.6598681132384,9.52246449604011,-19.9787881531168,-45.0011552509996,-44.0446764135269,-19.6325458320857,6.63123366413643,16.6439212250655,11.54300026594,5.54650587936222,7.8288265924981,14.2554315850248,16.4980944955282,14.1083793846372,13.2905715410906,15.8191717863499,15.4884414304377,8.15170411329467,0.604255924340514,3.4335849222608,15.3339390634356,20.4325860781331,4.91651867222386,-25.9892682970777,-51.0243516703741,-52.1099789549909,-28.5100665678015,5.6573171761081,32.5632733769493,39.3398049511247,23.6913012441321,-2.12184551624077,-16.1471781235641,-5.12214688656273,7.00332282459499,-43.0070983307307,-1.80706959996324,65.6047700547501,83.1389865987749,39.5938882783427,-25.4182014211194,-54.4190075848032,-22.1650330544882,42.3473774837998,83.190528437195,68.9491712314311,18.9578825353828,-20.9091431051844,-26.6395414927749,-16.0414583304549,-18.7521910104976,-33.9757370867743,-31.4875905534061,1.68308309617489,31.1248648448125,11.7141221970284,-46.3301909167922,-72.7421895283335,-18.242422245939,71.4883179757907,93.0224317313433,6.19401991845849,-105.466767572367,-119.846320496466,-14.3883254336056,107.237144848646,131.190398164975,51.1695003598831,-45.2133898444485,-84.3370832578548,-67.7077835710148,-32.4804043181037,4.16953402656886,37.1696765464734,41.8393723416459,-3.15679905222716,-62.0967469140126,-85.6412700298838,-7182.67998590888,-9746.18791166136,-7524.68758195059,-2944.29621017734,877.604232210678,2747.18122848815,2957.76102702288,1970.83462405421,581.217404675732,344.419397985939,2208.45837017925,4780.29343063219,5403.08030953524,3458.60136381806,1392.90813727396,1555.29555565333,3036.17736866987,3124.07040029984,1389.95156629133,286.051931082139,1152.01360132167,1688.35893857695,-745.244479293462,-4485.12183390447,-4926.04175456993,-904.748765612619,2879.25050100066,1691.23000100297,-2637.94073364846,-3783.8597621844,538.595456316041,5166.21289545327,4198.44114368502,-1120.10031206081,-4101.13465749541,-1523.66705414861,2422.51414766303,2184.32409252416,-1894.16515666742,-4908.91049612849,-4540.44107675791,-3412.37760861229,-3893.66495933459
sub-07,10.3966423251218,31.5015522965755,60.9665291708778,60.3174107159913,34.8462752395965,9.14636135694771,3.11249291609244,14.6587969793306,26.6764193054949,27.5082498169816,20.9583809104119,16.9049953273096,16.5341191446162,10.5857073208977,-7.82332542457974,-31.6355816588547,-44.0828978495039,-35.2210196587382,-12.669593670229,5.89037857420121,10.3472039710289,5.86657336116691,2.59905357441938,1.69080224732002,-3.78828486905218,-15.0885488329162,-22.0079952242043,-15.6419596197551,-2.88100595027407,-0.121821482873088,-11.2733368630059,-19.8306810471112,-9.23014409971413,13.2522863378752,22.5681496456167,7.41310510140563,-13.3398121926393,-12.8167723632957,10.2683286833277,30.3097549472483,27.4108426058089,10.4867674165405,1.57327389919584,12.5575907063097,-2.64643565853209,-17.3334499754051,-3.70847264142501,16.1297062256586,13.5502295983353,-10.9598297458203,-31.4963446072776,-29.453634679998,-13.3630813306253,-5.62986495008301,-14.9492924851091,-25.0947690704315,-11.4007001458728,30.4813406519632,71.9630596757275,72.5953159653944,20.7232140142233,-47.1037097818314,-75.4285088335689,-43.7836725552142,12.8307397084175,42.2411733967394,29.1862918810277,2.89862099566362,-5.85433717247605,-0.119166134428886,-1.89754978037774,-14.8446141960568,-19.7174776521478,-6.32017306156144,8.26337351628693,3.64770272171651,-13.2107422067113,-17.1586163917591,-1.3528158068603,12.5825744951934,6.05362839464988,-9.77573386352337,-11.3457094446146,2.59468878662847,11.7802598675139,12.2132894091675,3874.08094243857,-479.401827513711,-2872.46864905576,-2597.49100906891,-1058.36962497281,-147.376727824965,-506.280692202433,-1354.96350020336,-1711.84098877432,-1480.76015393641,-1344.3745951187,-1811.15457122943,-2518.5456111477,-2484.74701247744,-1068.9687560923,1243.76906841214,3031.77925402014,3069.02334559517,1392.16600752415,-792.00228032446,-2284.44126349051,-2847.25042883471,-2916.9239194293,-2669.22327741363,-1836.93299982831,-485.93961537365,595.593694475848,762.778053613674,491.536657289066,814.064571658814,1696.89590763064,1721.52954363836,-47.2689281232077,-2345.60576998328,-2806.66440780894,-890.575361869666,1164.13271868669,917.696087613204,-1339.96837661068,-3150.6092084526,-3122.30378027473,-2323.69775801391,-1952.13360662399
