subID,gm_derivative_tc_1,gm_derivative_tc_2,gm_derivative_tc_3,gm_derivative_tc_4,gm_derivative_tc_5,gm_derivative_tc_6,gm_derivative_tc_7,gm_derivative_tc_8,gm_derivative_tc_9,gm_derivative_tc_10,gm_derivative_tc_11,gm_derivative_tc_12,gm_derivative_tc_13,gm_derivative_tc_14,gm_derivative_tc_15,gm_derivative_tc_16,gm_derivative_tc_17,gm_derivative_tc_18,gm_derivative_tc_19,gm_derivative_tc_20,gm_derivative_tc_21,gm_derivative_tc_22,gm_derivative_tc_23,gm_derivative_tc_24,gm_derivative_tc_25,gm_derivative_tc_26,gm_derivative_tc_27,gm_derivative_tc_28,gm_derivative_tc_29,gm_derivative_tc_30,gm_derivative_tc_31,gm_derivative_tc_32,gm_derivative_tc_33,gm_derivative_tc_34,gm_derivative_tc_35,gm_derivative_tc_36,gm_derivative_tc_37,gm_derivative_tc_38,gm_derivative_tc_39,gm_derivative_tc_40,gm_derivative_tc_41,gm_derivative_tc_42,gm_derivative_tc_43,pfi_derivative_tc_1,pfi_derivative_tc_2,pfi_derivative_tc_3,pfi_derivative_tc_4,pfi_derivative_tc_5,pfi_derivative_tc_6,pfi_derivative_tc_7,pfi_derivative_tc_8,pfi_derivative_tc_9,pfi_derivative_tc_10,pfi_derivative_tc_11,pfi_derivative_tc_12,pfi_derivative_tc_13,pfi_derivative_tc_14,pfi_derivative_tc_15,pfi_derivative_tc_16,pfi_derivative_tc_17,pfi_derivative_tc_18,pfi_derivative_tc_19,pfi_derivative_tc_20,pfi_derivative_tc_21,pfi_derivative_tc_22,pfi_derivative_tc_23,pfi_derivative_tc_24,pfi_derivative_tc_25,pfi_derivative_tc_26,pfi_derivative_tc_27,pfi_derivative_tc_28,pfi_derivative_tc_29,pfi_derivative_tc_30,pfi_derivative_tc_31,pfi_derivative_tc_32,pfi_derivative_tc_33,pfi_derivative_tc_34,pfi_derivative_tc_35,pfi_derivative_tc_36,pfi_derivative_tc_37,pfi_derivative_tc_38,pfi_derivative_tc_39,pfi_derivative_tc_40,pfi_derivative_tc_41,pfi_derivative_tc_42,pfi_derivative_tc_43,csf_tc_1,csf_tc_2,csf_tc_3,csf_tc_4,csf_tc_5,csf_tc_6,csf_tc_7,csf_tc_8,csf_tc_9,csf_tc_10,csf_tc_11,csf_tc_12,csf_tc_13,csf_tc_14,csf_tc_15,csf_tc_16,csf_tc_17,csf_tc_18,csf_tc_19,csf_tc_20,csf_tc_21,csf_tc_22,csf_tc_23,csf_tc_24,csf_tc_25,csf_tc_26,csf_tc_27,csf_tc_28,csf_tc_29,csf_tc_30,csf_tc_31,csf_tc_32,csf_tc_33,csf_tc_34,csf_tc_35,csf_tc_36,csf_tc_37,csf_tc_38,csf_tc_39,csf_tc_40,csf_tc_41,csf_tc_42,csf_tc_43
sub-02,20.4447289049208,15.4474269812619,1.38765869224432,-13.4963469770707,-17.5952384476013,-9.09991436223447,3.20760792656431,9.11175636823901,6.02373568391375,-0.533321950170089,-3.59982745223384,-0.884012242559395,4.63913464835287,8.18278302665654,6.71257015586667,0.584621761877759,-6.80136309518281,-11.1122837141767,-10.1330432883227,-5.42199198045556,-0.592061095789289,2.29043370032967,4.05704944465667,5.91284708745271,6.64263463423965,3.91047943273316,-1.64821934148404,-5.54976897166616,-4.24251073889235,0.0689836246017006,1.51696804674942,-2.05464626754739,-5.80158610742226,-3.67649017771402,3.60853636289487,8.97894971809508,7.69139780298124,3.01153922511047,1.25727700370326,2.990909820578,2.65056796858695,-2.71406538711012,-6.51152908010853,-1.46919235887439,3.92351489980869,7.53663243422559,4.27250850061079,4.54372901926287,6.54810078048436,2.01874340862997,-8.33069737600012,-13.696312718368,-7.79932787939332,2.10245584942854,4.71863523369782,-0.222461223993879,-1.70033774413696,7.73111495132969,21.3305823920899,25.3714014210927,15.084757671237,-0.0858847343014411,-7.59457488398706,-5.33687578789423,-1.95296456890651,-4.87260623391077,-11.106148534469,-11.1946476773503,-0.676069228072848,14.441494037459,23.3733406017602,19.8263767609892,5.40094004472777,-13.3015871982151,-27.9460573204812,-30.2305266332125,-16.184333302559,6.91735074444169,20.5133280203107,9.30460671841987,-19.743187704184,-37.2810906046403,-18.9278847730123,24.7433267933469,52.3204615698426,55.8878865041305,467.735307949915,-715.393216696664,-631.278171720669,215.015107300642,772.17256266136,542.151955577225,-120.907449680579,-581.676246547481,-553.908252384805,-200.916167467383,145.441768959217,227.824042116582,-52.2777227154336,-588.051159746501,-1064.42457404905,-1141.31233883381,-770.980166141152,-320.13577225849,-273.657657106563,-753.366566240623,-1348.22983242517,-1467.97820368121,-894.283461382033,0.0128408057281604,559.970702110311,383.336875234476,-388.471400397097,-1218.34426900929,-1566.61507183224,-1203.81623269069,-287.094871820385,745.450432966727,1371.99529928635,1245.39581466491,436.871447818761,-535.479779695407,-1030.76005830323,-765.150948761518,-3.75470238701712,742.596173713666,1184.47480039435,1374.91229509448,1431.46469323021
sub-02,-3.63223360141214,0.285577191857213,3.99618372014692,-0.233634831332592,-6.66617687905842,-6.7172398629594,-0.765955614917758,2.41201117490838,-1.63683520741909,-5.84001354534403,-0.814416172531177,11.3451787487998,17.9067579787523,10.9514135664488,-2.67243059185544,-10.076877251195,-7.941004860688,-4.29481636234881,-5.20977677045738,-5.89675461817404,1.07437706648657,12.4985067319761,16.1182043867698,6.39910577635654,-6.79889065115836,-9.50098115939711,-0.92680490209693,5.8320092139579,0.886457968009133,-9.72419325872806,-11.9253229915717,-1.63783174596074,9.99138593899228,10.043802630104,-1.35662915782319,-12.2306405066202,-12.5575546806656,-3.57778326508462,6.09049340828573,9.82306830710771,6.9076911458803,0.137843837672047,-3.77177112065977,-40.9707618655385,-42.6925217525054,-20.9950398323015,22.9628165108304,36.78827468783,5.0483060641128,-31.7608891256841,-27.7655596399037,9.04058485575487,25.2031327181149,-8.61085644777305,-54.2583381280392,-48.6936077214075,16.2293450004492,77.6303738728043,73.649806078201,15.9027821241455,-28.375019905437,-20.9268375929614,5.06840701798025,-2.41498031279351,-39.1400395901495,-48.9395347736416,-2.59092280682622,55.4079924854929,58.4614133382369,3.27339096896149,-43.1763381561024,-26.5709914792802,27.5344035482505,47.4827849702057,5.41395934813029,-50.7446771329129,-58.935966361138,-15.6614511062081,28.5550612707023,34.5944916183127,13.2457127694949,-2.96722404757076,-4.28392716052077,-4.57756049526975,-9.68723486603671,-12.6102985701782,1320.67061730946,1021.51334821121,763.50089253928,853.898148943791,1216.20697588742,1318.78169159731,765.504740079416,-129.072761759154,-605.15327191421,-350.830317715735,101.000736684015,51.8497295429274,-440.786658111757,-629.257968492555,-96.5535478237569,602.303029735329,569.759531685388,-313.478807143032,-1234.88498020388,-1465.41591497154,-1211.42351403156,-1211.44596742677,-1668.15226872752,-1963.28001388454,-1509.87268259164,-564.179089023615,89.3798274698764,127.306689551901,17.7740755652347,290.9149157949,775.978018527804,838.520589412592,281.427571181766,-308.242862231703,-242.270007107828,417.532240728947,902.068942334812,612.903766848236,-205.934475460685,-738.067446741634,-445.154336453591,429.596005643913,1152.38793565927
sub-04,6.70565724772344,9.09823917182617,9.06540821422685,4.23094885729988,3.54967374181607,8.80069369040457,12.4897191163348,8.63861193292164,0.650226255435827,-3.72479076377166,-1.99443443049045,1.6445192010163,2.85713701572334,1.70257901983048,0.695527702780146,1.47571269550334,4.53891044221476,9.76974263979278,15.137746286975,16.4277030420592,11.0753066655762,2.23073299106847,-3.39320816817461,-2.58444209683872,1.09530873608453,1.99898604155469,-1.3563287423983,-6.27716751364736,-10.4879231844141,-13.8251685662525,-15.5855734160047,-13.7451489898623,-8.85378175514653,-6.17882808387251,-10.2215932390471,-17.2676032279433,-17.2025149151887,-5.01043734825227,11.5606044505675,18.8931391890929,12.0500406316793,0.0767942666979859,-5.29652776756757,-72.3630324683334,-48.2250491005877,11.0916401528245,51.3944619422116,27.1464714121119,-28.3126168445074,-45.162393272852,-4.67674684934621,40.2400376901702,34.8655139874194,-10.3866175084738,-39.4409923326766,-23.6389349596615,8.77081194167035,17.2746947214451,0.345212070795808,-12.6311181482887,-7.60285842966809,-2.17279419660546,-14.2508677562331,-32.9135217595424,-32.6365929394804,-8.12241341805832,18.8637442140696,26.7948086301756,17.1443467407739,6.35351123989278,4.20782058101185,7.53607667990278,10.2298744406522,10.3297907328462,7.67183960810508,2.86630200441683,1.15757717301955,9.86975034904627,26.1415837693746,32.295615004851,12.5363737915465,-25.3265537433649,-52.7745445959097,-49.3056792040208,-23.3239426152002,-7.74441475121569,-4847.50811442368,-4898.51257033164,-2026.64971753405,878.766639026737,849.414991905924,-1649.46622273495,-3171.64738737702,-1386.070419391,2108.08046708747,3724.63897650584,2145.85773140103,-372.670431486426,-989.354695890768,501.429076485055,2100.84172098278,2487.50873641523,2252.7037120636,2280.66587242154,2163.1035860185,1045.17928194686,-612.208620149602,-1246.64863132226,-235.598326328405,1174.54649070483,1425.03977734083,539.660431426049,-148.065295509486,176.440822328554,997.734103079671,1468.65378985234,1457.04554400809,1262.10253604829,907.283653933233,362.791903167701,157.277827448613,928.169098319247,2210.15744489494,2403.77155294553,504.646755080561,-2474.75017326843,-4397.45507586368,-4226.88323539049,-2834.27075873045
sub-04,8.7538003329732,12.58471132817,14.4023297563187,6.60167185955769,-3.38936446552814,-6.64920318808644,-0.809059286370456,7.98613666559762,10.2796013462309,2.03533563012271,-10.1716639200844,-13.8117023153536,-2.8636189223166,14.0838857876614,20.8252417367557,10.3501864153332,-7.17597265007791,-15.7928688615636,-11.9230548541188,-7.14325086918977,-11.7058920326986,-19.8159362303548,-16.4650676466167,2.0077137350222,20.4334764790482,21.6663352827498,7.61779914898475,-2.33271299969406,5.44942616872827,22.3273927415151,27.7742500082277,13.67365338028,-6.82693145729148,-15.2040267734463,-7.59473101313098,4.21843087669216,8.81880675078531,6.6380272384861,4.55860886112465,3.96322581961488,-1.09676222973259,-14.4206371832303,-23.0959072096798,10.511597740586,12.2545467289653,17.6514364648018,19.0734557984729,5.02897097915521,-18.6436643561063,-28.7402280239502,-10.431527876506,23.2522640101655,43.4279753853677,34.7332202929968,7.93493916041879,-15.5287293373384,-25.0831564004448,-24.2533373917723,-17.6658994157253,-2.6885539279845,23.3345232903181,51.3053250367358,61.3750118759153,39.155580346509,-8.18077847934529,-53.150478550907,-68.2796641720872,-48.6413872083159,-15.7065098534468,2.11478405854338,-5.74908501884833,-25.5070044626182,-35.2624362740102,-25.2417821516257,-2.12314118423608,21.5672191513769,36.7634276439363,37.8952385963474,21.9032660456183,-6.475544628828,-31.0919322389704,-33.5934617813986,-9.56041205157976,26.9416622872879,56.1755044973715,66.7669009512077,-1607.10718915294,-960.49486103594,-608.929308888004,-680.687779537021,-1653.06940144411,-3177.91379966193,-3836.42742733683,-2620.89049972958,-279.82682520001,1411.0183353452,1618.00636343236,1125.50450116385,971.471231774155,1035.15050862655,469.975343267916,-772.457038100441,-1523.76332449311,-674.619520550691,1518.85976945631,3659.61879922015,4519.54912504583,3891.42321231939,2368.84153937573,724.722525919121,-439.00953443598,-839.502373278084,-663.454584744371,-488.945053008587,-783.285720107445,-1405.58969548462,-1728.05679583122,-1292.09356194969,-258.53051966816,797.234927715018,1397.41384085813,1399.98657339717,871.977568725382,-66.5394050139417,-1212.39195156292,-2172.46067805886,-2388.26441415361,-1400.96682532233,709.431813844132
sub-05,-12.2886736535283,-3.98309559977214,10.1612336777333,17.7559716255417,18.6161605595012,15.9862658424734,11.8399485101605,5.55398399607639,-2.99993245907896,-10.1541583857463,-9.99365796087959,-0.695094670470335,11.0386680166623,14.3306823640863,5.09737331036421,-8.03638007764291,-11.6007499137355,-2.24788449314133,8.40803284830489,6.65195100568696,-6.51410919242851,-15.2803705732155,-7.53873808588909,9.59675760565556,17.0200323073174,6.15354569891841,-10.4122314713011,-13.8472481082556,-1.93184206593534,8.18997332053233,1.17303532019393,-16.9337528081932,-24.5060913527433,-9.04046228100518,17.911264239528,32.2868716367457,22.0086201214476,-2.06855607615552,-18.4590224497497,-15.6636580804059,-0.528229022575609,10.9283326567438,13.6764929766483,-43.1533334958414,-25.2264144276483,5.38305960628303,14.9407409509454,2.20523652892569,-12.9645019894786,-20.2650680378678,-21.4481059091173,-12.417572282833,13.8149619938918,43.6746807155146,45.018302967587,7.76340564520739,-31.5916086018489,-28.3444353662506,10.5837656053426,29.6011934952252,-3.58643068062182,-50.251445184222,-46.8377783023541,10.8070109490216,57.781244181405,41.2665565223395,-13.4322482624559,-38.1046761196795,-8.88226733185056,29.8122382687602,29.8106355292312,-0.322392894529147,-16.8018312958706,-4.74504756362626,6.78332559420682,-7.34256744958975,-31.6953659689424,-34.4851142961692,-11.4187237918936,13.549888292649,23.5325067535367,23.6316694501626,19.9354211025801,5.66971535229352,-19.8425804165896,-34.0732423672785,2227.17962032856,-369.348969464318,-2531.80945494956,-3436.77990956264,-2645.85892288176,-559.758576957196,1354.96781740671,1646.06350391317,439.349923159351,-672.095016386549,-638.80115424851,-247.534547870495,-764.479540797911,-1772.06854257451,-1485.30055372294,593.277838730291,2451.78166943396,1883.36662190208,-575.50136931115,-2209.31325714287,-1635.91873055911,-536.628887906361,-1214.44562070565,-3340.83098013361,-4365.27807944923,-2955.05726673229,-683.437232885437,244.493943942903,-92.1949080106961,201.804556600438,1852.0917815947,3209.52850466889,2437.38262712209,-13.1536983405468,-1895.17549289605,-1700.93856556828,93.7707852763331,2117.28753399355,3478.62868041462,3832.83680257391,3020.00463269365,1454.0817535617,422.564160028911
sub-05,-11.3444764779776,-14.9243498144243,-15.6555938936738,-6.79406620529044,2.97923800389592,5.79052244888129,1.38639765194947,-4.23364688544784,-5.78772380844252,-2.81956161306968,2.88034670081168,10.9943585964758,20.9408872008583,27.4242637514191,22.1707886196645,3.11717246999162,-19.8054721863661,-31.7127999525372,-26.468509456966,-11.412821798108,2.02273529213835,9.62739765341023,14.3923752171241,17.9946561996507,17.191512154458,9.56385282212447,-1.20123003017966,-8.82662751252879,-11.1640308503539,-10.0171037893084,-5.67394291197984,3.30979890882502,13.5598426558936,15.4569671120142,3.66253468757977,-12.6914714156007,-16.8382180940755,-3.80868282700003,11.484055484918,10.0971550268425,-8.90205590706259,-27.181764258329,-33.0968987464254,-0.607825884081002,17.2305864268357,34.0752452438615,18.5886566715488,-2.70220306986584,-3.14440116505009,5.54692307967505,-4.05304120416669,-25.1817432091734,-20.8732069835649,15.9078903992941,36.9206585480239,-0.43184328343191,-62.8096888083004,-68.147783268336,10.4468443301362,99.3287323263193,105.898516914791,28.1646058638224,-47.0968961162698,-52.0761967801141,-11.1748489605278,6.57199991497373,-19.15629616933,-44.4407725592584,-30.1177685888523,7.53731048917011,26.002756046624,12.2926352540713,-10.8512181783146,-21.4263981769611,-16.7025983607723,1.16558463273991,31.346621837274,56.9976709398626,45.306089671867,-12.3082133211165,-70.4396634456143,-67.7366292423849,0.0590297779176545,66.6347048049747,68.0122793187801,47.8496089339077,988.1839857446,2479.25170475995,2910.50908807772,1337.50600744402,-835.510599501193,-1540.11507881042,-613.37652283781,190.283695736947,-331.068933158552,-1407.42818402324,-1840.62727309107,-2034.71735989431,-3308.61000883075,-5385.97684958172,-5920.37052558263,-3244.78197351029,1145.76420271867,3870.07068093645,3305.18890592894,1095.09013323599,-143.012648257348,230.971165833255,821.003146061237,497.674653701234,-244.568482938208,-320.877973385924,382.578162126856,1003.92674523984,853.090769179896,-5.3254085303125,-1147.70978234387,-2163.28435801469,-2536.46610825048,-1727.64406457742,191.489056033295,2190.9243638593,2990.35218540004,2179.51165747122,497.18688616346,-895.391477954216,-1200.69661371476,-246.909584610292,1477.90963612159
sub-05,-4.93713366947249,-0.229819823052587,3.92095250805397,2.55104396782989,3.63165830457199,8.30699696057349,12.3836399740911,13.7085661682255,13.0887234616884,9.7561422389283,1.71521828353229,-8.16469497035906,-11.4453129069736,-3.59584161786464,8.12092515042204,11.0708364307013,1.97329691001679,-8.73877796309643,-9.25161498564525,-0.187773709015201,7.05933758400009,4.43957978742584,-4.09778220617069,-8.69944925597277,-5.05964481701328,2.62987025389616,8.46222751228065,11.2824792128742,13.6492173494591,16.261774997815,15.2908455220341,6.01530041316641,-10.4196257980438,-24.1554704896346,-23.0472064166016,-5.33470205714798,14.1271020605249,14.9413956788961,-7.43545008739405,-33.1640492770649,-36.1905422777933,-12.2938554432548,4.78430642713104,-39.8518361560243,-25.0288990789124,1.79009445403462,6.12680428970336,-15.7848235214375,-30.8701948997784,-18.8135023373141,6.20675893040474,22.0505940673681,24.3438154295227,17.4843193474688,-0.770920137878781,-27.886486739099,-40.7216179244093,-15.6814246827198,32.4378838494976,53.8788121365261,20.7376688797028,-32.5682049381931,-45.0327465450414,-2.04805185823474,47.0797023070102,50.0467741872799,12.2964088278755,-17.9006072166512,-14.6896673822194,-3.12658517184517,-18.4403916955485,-54.5020411267342,-68.3626694608091,-32.5727040287777,29.5822406169253,65.2615781231495,44.2764170855423,-11.3466587982564,-47.3325553020619,-27.7796319933283,29.1842086218679,66.5761206718338,45.8222832164951,-10.0896379180774,-39.6039470173891,-39.6428639369625,2870.44194242825,2791.19042821982,1116.92167936989,-931.196656726257,-1970.31488611239,-1908.90349775816,-1705.51359194471,-1668.97867477456,-826.515348984275,1393.80500053472,3469.04310159532,3009.94269417131,-55.4186735455875,-2626.86599592635,-1766.56430616951,1529.92109898224,3108.46191159723,527.446652467248,-3781.94951463517,-5050.55200785605,-1489.32837467701,3795.69310068861,6213.8536279452,4200.68378509514,15.2268094829478,-3165.64912341878,-4086.02437967629,-3608.59780121361,-3099.79956992187,-3082.94245431325,-3030.7596247917,-2024.28049337458,175.935779301033,2398.07964072872,2747.91729931267,662.18755930986,-1837.125653118,-1801.66996155744,1301.02549415989,4546.35163335585,4631.29907516948,1725.06633420095,-702.966226156007
sub-05,19.0315595932412,10.4401395306505,1.74470470993439,9.98773213093438,21.7401606064722,14.8049387550551,-11.5617756347665,-33.6933532434035,-31.4516217355872,-10.9991305240439,5.35363227258483,6.57873614773067,2.01311006342758,4.04499434290557,11.0566353918263,12.7237281113591,6.53732257974216,0.770120074906957,1.50898047388142,4.50033795602574,3.39285297273814,0.549428170746432,3.40108932261009,11.9119910542946,16.4188643301724,9.70850315255437,-3.71524975221943,-13.6686487328942,-15.8242849611792,-12.5696456149706,-5.06469860221516,8.02330020309688,22.0401100594582,23.9834292146879,6.07542820538678,-20.1798032290171,-31.6216384827065,-18.5345082973433,2.73839360130979,7.4707806304028,-9.1351503258049,-26.9580509210729,-32.5352519581611,42.6795882567073,22.6899151543308,-30.4233282257632,-66.445382808911,-32.7795458289332,40.5415934754786,74.1629895747502,36.0503357136579,-22.6628330798841,-36.7114189510263,-6.39062052078693,15.2738254395874,1.33546885125541,-17.1628936512516,-5.09427655638097,21.4547172371031,19.4540230384614,-15.6800849188952,-40.9273526317189,-25.5713525786773,7.38886442949102,16.0236070335923,-3.29368067204539,-17.5838274024029,-7.95560704251018,9.39021847068365,16.5318914795605,19.9505514354863,26.0007905202145,13.7052115835981,-34.6772941950967,-82.4662431768182,-59.618873138853,44.083863784404,135.761410448511,108.930838507636,-25.6510613725262,-135.05711262723,-107.730276722567,21.2351948967298,113.884923564106,86.391373368612,40.7750478760998,-71.8122227860886,2271.69795240474,2946.20543514958,820.073068013338,-1806.74507044488,-2343.14708744323,-970.375122698657,223.131099627703,297.50242122622,259.88682906542,844.279635656542,987.179947962745,-503.802278253711,-2582.58408032543,-2738.58929463779,-310.757952436407,2187.00215341082,1891.21685447183,-881.140721275243,-2971.13032262102,-2165.82283697265,380.150022156336,1912.48843141483,1396.70700805896,160.602288910257,-387.380368649894,-459.484289627786,-913.000024147586,-1544.11920521394,-1386.08204548541,-454.150370953188,-68.8889530563188,-990.752910234129,-2010.17005348134,-1280.78489807625,1144.20450193492,3052.43612728051,2708.95972386047,1069.7205534771,609.090423173264,2146.61615033659,3720.42231030421,2998.63633864912
sub-05,9.47871426048241,16.7004285262263,22.2844386248344,16.3199402626911,10.0159268736565,6.55770506123934,0.41715909782689,-10.2637264195763,-17.3831219213552,-11.8060096930465,4.44968691085253,18.7399149951535,20.6704400884972,12.3447056166261,5.02446145247029,6.74690718011493,14.0754763437752,15.6346079047522,3.45911851479451,-18.3895381303596,-35.8392130766742,-36.3387754623212,-20.0783182929495,-0.201653336248693,9.07520773331351,5.23071086637551,-1.84788730558762,-1.62960765054317,6.05079843239165,12.6450183414955,11.9235231935622,6.50994550040855,2.92491409471497,3.03540209364173,3.21559679142985,0.891089937658326,-1.78798612935291,-2.05221271719611,-1.2254265217777,-2.19167925607991,-3.58720238425552,-0.879759699605457,2.05292854199567,-72.0970140687943,-43.9913000055833,3.92680541777976,17.8368972601526,0.0328683297038888,-8.90728338584522,6.15108810804289,20.673139855887,11.6902679521655,-11.6380449719233,-25.1789244505476,-21.612642255633,-13.1933885206057,-10.4459977919796,-10.8213998581266,-7.47221550399823,1.36755246030489,14.4331445855191,30.2208515646159,42.1490119594199,37.3964322635936,9.98509950264118,-25.3666085134237,-41.1515925287018,-24.1245569348966,8.55570186846509,25.0578503053557,10.8803238263267,-17.5438386763629,-31.3978550431475,-18.8737300439931,5.54678647501438,19.1694967002242,14.7908065699502,4.66597926584971,2.96622700055676,8.83492177986225,9.67122420732042,-1.18521143727209,-15.4579386017872,-20.0643916688839,-11.4029658604296,-4.20605969352885,219.820770852612,-2017.06664373891,-1831.99601401284,-207.498153798778,344.638957734372,-1156.20702491536,-3073.52586723566,-3175.5206663761,-1207.27209975889,939.396623696341,1400.22875246996,214.614254810546,-1054.94039331567,-1205.68052774001,-556.93930435924,-289.602695884093,-927.017112998855,-1666.10526070754,-1212.80430384313,772.460212464521,3090.01665567456,3938.13146084002,2575.87850878263,109.584783606512,-1474.06046660067,-1157.32703992079,255.729831241172,1163.32289439741,879.325894746684,102.806603017887,-231.012256130136,-115.119756434258,-172.939476146199,-482.307064803809,-321.919756005996,687.502190318236,1658.02565899079,1231.85154418328,-695.412357028105,-2539.54335515328,-2603.67942863101,-861.58050138333,1116.64156107135
sub-06,-11.5810908309442,-4.7955982717451,4.26987300081888,0.95731624099847,-12.6048995260063,-22.1493069631361,-16.0576798649854,2.56793009531953,19.0682922846137,21.3376833335853,10.1055769177864,-3.47734686930436,-8.5249883506552,-2.84467664602822,6.85840945829962,11.3249159944383,6.15629584746258,-4.7651759915258,-12.2739955523043,-9.50308491653692,1.9271702841945,12.8876967057023,14.5183691995787,5.76422532570755,-6.20317784250795,-12.4790674095665,-9.41822747756146,-0.475745822054877,7.29462870744863,8.44742333426585,2.57126457480233,-5.74598544362449,-10.3695634791925,-8.33225243883198,-1.98515573300627,3.64815835455721,5.78371439553184,5.79428608405952,6.26816537207537,7.2449305687141,6.47797548088286,3.04759205092238,0.764830068224587,13.0699099527445,-5.48609451836122,-20.7964618061412,3.48432744810471,36.0329276763938,31.6747782454128,-13.2994095770147,-54.1811886560098,-47.9947984289672,-0.282028084193033,44.240473163523,50.1356517630833,21.205513545199,-13.1375245282932,-27.9341069574372,-16.6404892594934,11.3115271504398,35.3809136033397,32.9635470286037,-0.991218675396528,-40.533400227195,-47.396980231136,-12.1171630681915,30.3937197274731,37.2017591834959,6.84440466636661,-19.4028139400567,-8.1626596298091,26.03359147176,40.3587435126997,15.7708719261719,-23.7667701884454,-43.4843945823221,-35.4864854866541,-17.890695155336,-7.30807752573339,-5.05730254158166,-7.07365533897741,-12.4601920826313,-17.0496170713681,-9.90732884479904,12.7640247589386,27.3133512425235,2802.61484368426,3747.52663396365,2418.56220589278,366.471828867063,41.9255421081866,1697.74299912187,2888.361035139,1464.0609623468,-1611.15061467061,-3241.25810725043,-1809.90592547607,1024.59465915265,2354.64263216874,1139.08434651244,-1205.64485562956,-2796.46295721017,-3029.77571516429,-2425.32906019335,-1651.11918129446,-1190.17338261679,-1402.99831926897,-2163.03960784961,-2544.22458553278,-1593.11604357961,353.390560800447,1656.10744226391,1125.87779818215,-484.093675614154,-1229.98829473739,-155.935298269531,1745.87057419535,2820.13203582516,2498.78606709872,1465.59458024101,488.230912014175,-299.348039775448,-965.010510906333,-1245.16757872448,-853.26229062934,-93.9851190314587,261.424627385615,-204.353009391574,-1048.8987338266
